n_state,n_comp,effect,state_mean,comp_mean,p,state,state_family,feature,quintile,hour_block,horizon_bars,outcome,q,confirmation_n_state,confirmation_n_comp,confirmation_effect,confirmation_p,confirmation_q,confirmation_quarters_same_sign,quarter_details
1020,57069,0.09650773624910203,0.9882352941176471,0.8917275578685451,4.1453386431629666e-23,lower_wick_atr:Q4:H5,feature_quintile_x_server_4h_block,lower_wick_atr,4,5.0,24,move_ge_1atr,4.6825096653821284e-23,1099,56912,0.09550844967810079,1.2257805272664981e-24,1.3880161852870641e-24,4,"{'1': {'effect': 0.08999314460712349, 'n_state': 266, 'same_sign': True}, '2': {'effect': 0.10077098935286388, 'n_state': 235, 'same_sign': True}, '3': {'effect': 0.09123175885754287, 'n_state': 289, 'same_sign': True}, '4': {'effect': 0.09541760091100815, 'n_state': 309, 'same_sign': True}}"
16440,41649,-0.35918983517624614,0.6358880778588808,0.9950779130351269,0.0,lower_wick_atr:Q5,feature_quintile,lower_wick_atr,5,,24,move_ge_1atr,0.0,16591,41420,-0.34900183821512487,0.0,0.0,4,"{'1': {'effect': -0.2754358534179867, 'n_state': 4134, 'same_sign': True}, '2': {'effect': -0.28150629492810353, 'n_state': 4110, 'same_sign': True}, '3': {'effect': -0.2781071231046228, 'n_state': 4177, 'same_sign': True}, '4': {'effect': -0.23867786029715254, 'n_state': 4170, 'same_sign': True}}"
4538,53551,-0.6892220329723784,0.25804319083296606,0.9472652238053444,0.0,lower_wick_atr:Q5:H0,feature_quintile_x_server_4h_block,lower_wick_atr,5,0.0,24,move_ge_1atr,0.0,4530,53481,-0.6891527609421481,0.0,0.0,4,"{'1': {'effect': -0.633769119592624, 'n_state': 1128, 'same_sign': True}, '2': {'effect': -0.6468358226711178, 'n_state': 1126, 'same_sign': True}, '3': {'effect': -0.6486343118049822, 'n_state': 1159, 'same_sign': True}, '4': {'effect': -0.662845060875745, 'n_state': 1117, 'same_sign': True}}"
2496,55593,0.06991868009807545,0.9603365384615384,0.890417858363463,1.6715674935738397e-28,lower_wick_atr:Q5:H1,feature_quintile_x_server_4h_block,lower_wick_atr,5,1.0,24,move_ge_1atr,2.0269401103178843e-28,2468,55543,0.10037969472510833,3.186162906506594e-57,6.456172205289677e-57,4,"{'1': {'effect': 0.1040227407043044, 'n_state': 599, 'same_sign': True}, '2': {'effect': 0.10420093359899107, 'n_state': 639, 'same_sign': True}, '3': {'effect': 0.10240910917266066, 'n_state': 609, 'same_sign': True}, '4': {'effect': 0.07807871054308468, 'n_state': 621, 'same_sign': True}}"
3037,55052,0.11245731308580975,1.0,0.8875426869141902,3.978190321273675e-85,lower_wick_atr:Q5:H2,feature_quintile_x_server_4h_block,lower_wick_atr,5,2.0,24,move_ge_1atr,1.4821967164745466e-84,2963,55048,0.11024923702950151,2.490868431937808e-81,9.280493673832802e-81,4,"{'1': {'effect': 0.10596986258315721, 'n_state': 740, 'same_sign': True}, '2': {'effect': 0.10593286903702148, 'n_state': 720, 'same_sign': True}, '3': {'effect': 0.10603466349849744, 'n_state': 775, 'same_sign': True}, '4': {'effect': 0.10594766335562034, 'n_state': 728, 'same_sign': True}}"
3208,54881,-0.5305790728986466,0.39214463840399,0.9227237113026366,0.0,lower_wick_atr:Q5:H4,feature_quintile_x_server_4h_block,lower_wick_atr,5,4.0,24,move_ge_1atr,0.0,3334,54677,-0.49904813740692067,0.0,0.0,4,"{'1': {'effect': -0.5632075369838473, 'n_state': 826, 'same_sign': True}, '2': {'effect': -0.48822686232840756, 'n_state': 833, 'same_sign': True}, '3': {'effect': -0.4835120863959059, 'n_state': 838, 'same_sign': True}, '4': {'effect': -0.3751070899334773, 'n_state': 837, 'same_sign': True}}"
1033,57056,-0.28473932846464867,0.6137463697967086,0.8984856982613573,6.807350980082355e-190,lower_wick_atr:Q5:H5,feature_quintile_x_server_4h_block,lower_wick_atr,5,5.0,24,move_ge_1atr,3.1138575770277707e-189,1169,56842,-0.26164674676844246,4.5830766565281283e-184,2.0758641326627405e-183,4,"{'1': {'effect': -0.26282010921977983, 'n_state': 295, 'same_sign': True}, '2': {'effect': -0.30912135821171605, 'n_state': 296, 'same_sign': True}, '3': {'effect': -0.2590327708666279, 'n_state': 287, 'same_sign': True}, '4': {'effect': -0.19878456966085833, 'n_state': 291, 'same_sign': True}}"
9409,48680,0.11487560250404494,0.9896907216494846,0.8748151191454396,1.225899414220995e-239,atr_slope3:Q1,feature_quintile,atr_slope3,1,,24,move_ge_1atr,5.779240095613262e-239,10098,47913,0.11599592418319005,1.6780320678738368e-262,8.336030272663576e-262,4,"{'1': {'effect': 0.094828745444406, 'n_state': 2114, 'same_sign': True}, '2': {'effect': 0.10359546458045088, 'n_state': 2626, 'same_sign': True}, '3': {'effect': 0.09857867534487463, 'n_state': 2785, 'same_sign': True}, '4': {'effect': 0.10296661345979408, 'n_state': 2573, 'same_sign': True}}"
1098,56991,0.10306142672512864,0.994535519125683,0.8914740924005544,5.816795111701928e-28,atr_slope3:Q1:H0,feature_quintile_x_server_4h_block,atr_slope3,1,0.0,24,move_ge_1atr,6.944080986062767e-28,1264,56747,0.0964344878098724,1.5799933035343682e-28,1.9209392269286265e-28,4,"{'1': {'effect': 0.05427488034921757, 'n_state': 257, 'same_sign': True}, '2': {'effect': 0.10526589655531271, 'n_state': 357, 'same_sign': True}, '3': {'effect': 0.10520750268696044, 'n_state': 325, 'same_sign': True}, '4': {'effect': 0.10520750268696044, 'n_state': 325, 'same_sign': True}}"
2747,55342,0.10690068232040062,0.9952675646159447,0.8883668822955441,2.8042619169321384e-70,atr_slope3:Q1:H1,feature_quintile_x_server_4h_block,atr_slope3,1,1.0,24,move_ge_1atr,8.637126704150987e-70,2902,55109,0.10541163712654233,4.2883378496110416e-73,1.4151514903716437e-72,4,"{'1': {'effect': 0.09969169119663435, 'n_state': 660, 'same_sign': True}, '2': {'effect': 0.10047626692808753, 'n_state': 738, 'same_sign': True}, '3': {'effect': 0.10592547342700065, 'n_state': 716, 'same_sign': True}, '4': {'effect': 0.09962619748138257, 'n_state': 788, 'same_sign': True}}"
727,57362,0.10792859384261355,1.0,0.8920714061573864,7.153826212661627e-21,atr_slope3:Q1:H2,feature_quintile_x_server_4h_block,atr_slope3,1,2.0,24,move_ge_1atr,7.722120818340355e-21,1058,56953,0.10656155075237472,3.209201965741033e-29,4.084438865488587e-29,4,"{'1': {'effect': 0.1049945504558587, 'n_state': 208, 'same_sign': True}, '2': {'effect': 0.10516010535070697, 'n_state': 299, 'same_sign': True}, '3': {'effect': 0.10502725620835862, 'n_state': 226, 'same_sign': True}, '4': {'effect': 0.10520750268696044, 'n_state': 325, 'same_sign': True}}"
939,57150,0.10724649834106192,0.9989350372736954,0.8916885389326334,4.3909862854195265e-26,atr_slope3:Q1:H3,feature_quintile_x_server_4h_block,atr_slope3,1,3.0,24,move_ge_1atr,5.175090979244442e-26,1172,56839,0.10677527753830995,3.00051608910369e-32,4.2392612635042954e-32,4,"{'1': {'effect': 0.10511639185257027, 'n_state': 275, 'same_sign': True}, '2': {'effect': 0.10508363057104275, 'n_state': 257, 'same_sign': True}, '3': {'effect': 0.10512367491166075, 'n_state': 279, 'same_sign': True}, '4': {'effect': 0.10527320034692111, 'n_state': 361, 'same_sign': True}}"
1765,56324,0.09823108631102972,0.9886685552407932,0.8904374689297635,1.3199461291249054e-39,atr_slope3:Q1:H4,feature_quintile_x_server_4h_block,atr_slope3,1,4.0,24,move_ge_1atr,2.1247913298108234e-39,1703,56308,0.0847937739129695,1.9752570980083209e-29,2.527891355345829e-29,4,"{'1': {'effect': 0.09580241153571378, 'n_state': 321, 'same_sign': True}, '2': {'effect': 0.09899100392333604, 'n_state': 467, 'same_sign': True}, '3': {'effect': 0.06266272155644992, 'n_state': 587, 'same_sign': True}, '4': {'effect': 0.08375015803362618, 'n_state': 328, 'same_sign': True}}"
2133,55956,0.08289892027883272,0.9732770745428974,0.8903781542640646,4.095438703432723e-34,atr_slope3:Q1:H5,feature_quintile_x_server_4h_block,atr_slope3,1,5.0,24,move_ge_1atr,6.083899295774656e-34,1999,56012,0.09539919570582978,1.1033501022324735e-42,1.7279584651911957e-42,4,"{'1': {'effect': 0.08483658759097501, 'n_state': 393, 'same_sign': True}, '2': {'effect': 0.08965516485890979, 'n_state': 508, 'same_sign': True}, '3': {'effect': 0.09805140201360141, 'n_state': 652, 'same_sign': True}, '4': {'effect': 0.09639054934585545, 'n_state': 446, 'same_sign': True}}"
10181,47908,0.12279569343189178,0.9946960023573322,0.8719003089254405,4.011792737046594e-291,atr_slope3:Q2,feature_quintile,atr_slope3,2,,24,move_ge_1atr,2.3461370183740838e-290,10363,47648,0.12055746329333195,3.6499436349706713e-289,2.1618896914826285e-288,4,"{'1': {'effect': 0.10323937129738525, 'n_state': 2343, 'same_sign': True}, '2': {'effect': 0.10532929158127802, 'n_state': 2665, 'same_sign': True}, '3': {'effect': 0.10136974954128142, 'n_state': 2579, 'same_sign': True}, '4': {'effect': 0.10457929428595503, 'n_state': 2776, 'same_sign': True}}"
778,57311,0.10802463750414404,1.0,0.891975362495856,3.047421842329258e-22,atr_slope3:Q2:H0,feature_quintile_x_server_4h_block,atr_slope3,2,0.0,24,move_ge_1atr,3.392551544954499e-22,809,57202,0.10609768889199678,1.2318201912432215e-22,1.3390610078926314e-22,4,"{'1': {'effect': 0.10488205305452347, 'n_state': 146, 'same_sign': True}, '2': {'effect': 0.10501998650262157, 'n_state': 222, 'same_sign': True}, '3': {'effect': 0.10499273406684662, 'n_state': 207, 'same_sign': True}, '4': {'effect': 0.10504179863959706, 'n_state': 234, 'same_sign': True}}"
2506,55583,0.10846374293333727,0.9972067039106145,0.8887429609772772,2.1496038034299753e-66,atr_slope3:Q2:H1,feature_quintile_x_server_4h_block,atr_slope3,2,1.0,24,move_ge_1atr,6.130351587559559e-66,2687,55324,0.10345542476344716,1.2239311277870108e-65,3.2685328383676244e-65,4,"{'1': {'effect': 0.09646822485929196, 'n_state': 650, 'same_sign': True}, '2': {'effect': 0.10282683831689754, 'n_state': 671, 'same_sign': True}, '3': {'effect': 0.1014197820438062, 'n_state': 683, 'same_sign': True}, '4': {'effect': 0.09845663739090027, 'n_state': 683, 'same_sign': True}}"
1845,56244,0.10951417835065913,0.9994579945799458,0.8899438162292866,7.316713116024336e-51,atr_slope3:Q2:H2,feature_quintile_x_server_4h_block,atr_slope3,2,2.0,24,move_ge_1atr,1.3741144144728632e-50,2034,55977,0.10791002288497864,5.3256305263767476e-55,1.0381608874202774e-54,4,"{'1': {'effect': 0.10543780403057679, 'n_state': 451, 'same_sign': True}, '2': {'effect': 0.10564152552698913, 'n_state': 562, 'same_sign': True}, '3': {'effect': 0.10540118096561302, 'n_state': 431, 'same_sign': True}, '4': {'effect': 0.10398070864642628, 'n_state': 590, 'same_sign': True}}"
1793,56296,0.10997228932783853,1.0,0.8900277106721615,6.356205308197012e-50,atr_slope3:Q2:H3,feature_quintile_x_server_4h_block,atr_slope3,2,3.0,24,move_ge_1atr,1.1793441174245059e-49,1845,56166,0.10749488522553208,7.573032649868071e-50,1.3252807137269124e-49,4,"{'1': {'effect': 0.10542315175097272, 'n_state': 443, 'same_sign': True}, '2': {'effect': 0.10540118096561302, 'n_state': 431, 'same_sign': True}, '3': {'effect': 0.10324323711899452, 'n_state': 457, 'same_sign': True}, '4': {'effect': 0.10555333321738525, 'n_state': 514, 'same_sign': True}}"
1707,56382,0.09773336278345823,0.9882835383714118,0.8905501755879536,4.991684864538332e-38,atr_slope3:Q2:H4,feature_quintile_x_server_4h_block,atr_slope3,2,4.0,24,move_ge_1atr,7.952270370402447e-38,1588,56423,0.09526104120588585,2.0909631193390072e-34,3.096233849790453e-34,4,"{'1': {'effect': 0.09630346032728687, 'n_state': 338, 'same_sign': True}, '2': {'effect': 0.09581223482072254, 'n_state': 421, 'same_sign': True}, '3': {'effect': 0.08202565340343582, 'n_state': 431, 'same_sign': True}, '4': {'effect': 0.1002809684825634, 'n_state': 398, 'same_sign': True}}"
1552,56537,0.09229105782200098,0.9832474226804123,0.8909563648584113,3.104857816476528e-31,atr_slope3:Q2:H5,feature_quintile_x_server_4h_block,atr_slope3,2,5.0,24,move_ge_1atr,4.040688200597623e-31,1400,56611,0.09183436081326946,1.3927557327744334e-28,1.6977655634347973e-28,4,"{'1': {'effect': 0.0924215262921586, 'n_state': 315, 'same_sign': True}, '2': {'effect': 0.0912145162054584, 'n_state': 358, 'same_sign': True}, '3': {'effect': 0.0889693287951473, 'n_state': 370, 'same_sign': True}, '4': {'effect': 0.08835510476435338, 'n_state': 357, 'same_sign': True}}"
10356,47733,0.12605774676679582,0.9970065662417922,0.8709488194749964,8.813683328832e-311,atr_slope3:Q3,feature_quintile,atr_slope3,3,,24,move_ge_1atr,7.2712887462865e-310,10588,47423,0.12485647602717975,3.400895098e-315,3.14242707e-314,4,"{'1': {'effect': 0.10816358720144215, 'n_state': 2536, 'same_sign': True}, '2': {'effect': 0.10475484241200195, 'n_state': 2616, 'same_sign': True}, '3': {'effect': 0.10600830853827325, 'n_state': 2632, 'same_sign': True}, '4': {'effect': 0.1088074704806371, 'n_state': 2804, 'same_sign': True}}"
874,57215,0.10820589006379444,1.0,0.8917941099362056,7.938912147022304e-25,atr_slope3:Q3:H0,feature_quintile_x_server_4h_block,atr_slope3,3,0.0,24,move_ge_1atr,9.262064171526022e-25,858,57153,0.10618865151435619,6.282159922507177e-24,6.993633455899556e-24,4,"{'1': {'effect': 0.10495460440985738, 'n_state': 186, 'same_sign': True}, '2': {'effect': 0.10498002110325022, 'n_state': 200, 'same_sign': True}, '3': {'effect': 0.1050527081061432, 'n_state': 240, 'same_sign': True}, '4': {'effect': 0.10503816265425159, 'n_state': 232, 'same_sign': True}}"
2324,55765,0.10653720671004907,0.995697074010327,0.889159867300278,8.707486696882082e-60,atr_slope3:Q3:H1,feature_quintile_x_server_4h_block,atr_slope3,3,1.0,24,move_ge_1atr,1.8285722063452372e-59,2522,55489,0.10647130281903261,1.8799089440303636e-65,4.96295961224016e-65,4,"{'1': {'effect': 0.10577040380627056, 'n_state': 632, 'same_sign': True}, '2': {'effect': 0.09910280308705421, 'n_state': 610, 'same_sign': True}, '3': {'effect': 0.10424348509444703, 'n_state': 649, 'same_sign': True}, '4': {'effect': 0.102564133015971, 'n_state': 631, 'same_sign': True}}"
2768,55321,0.11153113807768067,0.9996387283236994,0.8881075902460187,7.115794662547402e-77,atr_slope3:Q3:H2,feature_quintile_x_server_4h_block,atr_slope3,3,2.0,24,move_ge_1atr,2.3996329445962774e-76,2914,55097,0.11015118790496758,6.019709351078511e-80,2.1727388439049002e-79,4,"{'1': {'effect': 0.10589220595676374, 'n_state': 698, 'same_sign': True}, '2': {'effect': 0.10596431190417988, 'n_state': 737, 'same_sign': True}, '3': {'effect': 0.10592547342700065, 'n_state': 716, 'same_sign': True}, '4': {'effect': 0.10601243711570707, 'n_state': 763, 'same_sign': True}}"
2134,55955,0.11064248056473958,1.0,0.8893575194352604,2.0055361594901115e-59,atr_slope3:Q3:H3,feature_quintile_x_server_4h_block,atr_slope3,3,3.0,24,move_ge_1atr,4.173683358938881e-59,2089,55922,0.1085261614391474,5.208566990409052e-57,1.0462425867691226e-56,4,"{'1': {'effect': 0.1055716944700541, 'n_state': 524, 'same_sign': True}, '2': {'effect': 0.10551846442728985, 'n_state': 495, 'same_sign': True}, '3': {'effect': 0.10550929225847949, 'n_state': 490, 'same_sign': True}, '4': {'effect': 0.10567463564973623, 'n_state': 580, 'same_sign': True}}"
1347,56742,0.102267764716928,0.9933184855233853,0.8910507208064573,2.7326899632056836e-33,atr_slope3:Q3:H4,feature_quintile_x_server_4h_block,atr_slope3,3,4.0,24,move_ge_1atr,3.9208160341646764e-33,1251,56760,0.09875410453877909,1.4930048205576203e-29,1.916022853048946e-29,4,"{'1': {'effect': 0.10140175388591444, 'n_state': 271, 'same_sign': True}, '2': {'effect': 0.08658315083506207, 'n_state': 324, 'same_sign': True}, '3': {'effect': 0.09595486593946079, 'n_state': 326, 'same_sign': True}, '4': {'effect': 0.10521662245800179, 'n_state': 330, 'same_sign': True}}"
909,57180,0.09597853804268153,0.9878987898789879,0.8919202518363064,1.3526774528920454e-20,atr_slope3:Q3:H5,feature_quintile_x_server_4h_block,atr_slope3,3,5.0,24,move_ge_1atr,1.4533418214793604e-20,954,57057,0.09570987326697356,9.793686825389998e-22,1.05964480405859e-21,4,"{'1': {'effect': 0.09610193933940181, 'n_state': 225, 'same_sign': True}, '2': {'effect': 0.09703627014767746, 'n_state': 250, 'same_sign': True}, '3': {'effect': 0.08121681234523359, 'n_state': 211, 'same_sign': True}, '4': {'effect': 0.10135498752707894, 'n_state': 268, 'same_sign': True}}"
10529,47560,0.1284323859905211,0.998575363282363,0.8701429772918419,0.0,atr_slope3:Q4,feature_quintile,atr_slope3,4,,24,move_ge_1atr,0.0,10403,47608,0.12490169323627975,3.778188610029e-311,3.42259438790867e-310,4,"{'1': {'effect': 0.10757598405162061, 'n_state': 2623, 'same_sign': True}, '2': {'effect': 0.10714516780086025, 'n_state': 2466, 'same_sign': True}, '3': {'effect': 0.1075975956313856, 'n_state': 2631, 'same_sign': True}, '4': {'effect': 0.1069557575739285, 'n_state': 2683, 'same_sign': True}}"
1028,57061,0.10849792327509156,1.0,0.8915020767249084,5.513590763319661e-29,atr_slope3:Q4:H0,feature_quintile_x_server_4h_block,atr_slope3,4,0.0,24,move_ge_1atr,6.774678012376818e-29,1008,57003,0.10646808062733537,6.791144426676593e-28,8.065575128854978e-28,4,"{'1': {'effect': 0.10513278015486682, 'n_state': 284, 'same_sign': True}, '2': {'effect': 0.1050363447559709, 'n_state': 231, 'same_sign': True}, '3': {'effect': 0.10508545010648795, 'n_state': 258, 'same_sign': True}, '4': {'effect': 0.10504361672666851, 'n_state': 235, 'same_sign': True}}"
2158,55931,0.10924614366215057,0.9986098239110287,0.8893636802488781,1.37967792935443e-58,atr_slope3:Q4:H1,feature_quintile_x_server_4h_block,atr_slope3,4,1.0,24,move_ge_1atr,2.8329386816077626e-58,2248,55763,0.10605897046620094,2.2224610177753392e-58,4.6043811220278334e-58,4,"{'1': {'effect': 0.10034085317749375, 'n_state': 570, 'same_sign': True}, '2': {'effect': 0.10564336443392286, 'n_state': 563, 'same_sign': True}, '3': {'effect': 0.10233587366109964, 'n_state': 599, 'same_sign': True}, '4': {'effect': 0.10360162764406211, 'n_state': 516, 'same_sign': True}}"
3551,54538,0.11351718068135974,1.0,0.8864828193186403,3.9813037593586637e-100,atr_slope3:Q4:H2,feature_quintile_x_server_4h_block,atr_slope3,4,2.0,24,move_ge_1atr,1.57210456138778e-99,3318,54693,0.11096484010750918,2.008379489821677e-91,7.998890726703574e-91,4,"{'1': {'effect': 0.10608841575331696, 'n_state': 804, 'same_sign': True}, '2': {'effect': 0.10601799283780244, 'n_state': 766, 'same_sign': True}, '3': {'effect': 0.10632818248712284, 'n_state': 933, 'same_sign': True}, '4': {'effect': 0.10610881879851741, 'n_state': 815, 'same_sign': True}}"
2255,55834,0.11088225812229102,1.0,0.889117741877709,8.026975199368942e-63,atr_slope3:Q4:H3,feature_quintile_x_server_4h_block,atr_slope3,4,3.0,24,move_ge_1atr,1.8358725455982432e-62,2130,55881,0.10811840855983956,1.2487297927413441e-57,2.55271311613496e-57,4,"{'1': {'effect': 0.10404576616115191, 'n_state': 604, 'same_sign': True}, '2': {'effect': 0.10546162267364068, 'n_state': 464, 'same_sign': True}, '3': {'effect': 0.10547078655590703, 'n_state': 469, 'same_sign': True}, '4': {'effect': 0.10569856142673029, 'n_state': 593, 'same_sign': True}}"
1072,57017,0.10192902993843944,0.9934701492537313,0.8915411193152919,8.663744823539206e-27,atr_slope3:Q4:H4,feature_quintile_x_server_4h_block,atr_slope3,4,4.0,24,move_ge_1atr,1.0263205406346444e-26,1121,56890,0.09576389573819544,3.244972616791675e-25,3.6834824298716313e-25,4,"{'1': {'effect': 0.10043102140505766, 'n_state': 219, 'same_sign': True}, '2': {'effect': 0.09113166656083238, 'n_state': 287, 'same_sign': True}, '3': {'effect': 0.09340559777625568, 'n_state': 258, 'same_sign': True}, '4': {'effect': 0.09399203536133993, 'n_state': 357, 'same_sign': True}}"
