n_state,n_comp,effect,state_mean,comp_mean,p,state,state_family,feature,quintile,hour_block,horizon_bars,outcome,q,confirmation_n_state,confirmation_n_comp,confirmation_effect,confirmation_p,confirmation_q,confirmation_quarters_same_sign,quarter_details,valid_months,same_sign_months,required_same_sign_months,median_month_effect,minimum_effect,valid_months_pass,month_sign_pass,median_effect_pass,halves_pass,robust_pass,month_details,half_details
1117,66019,0.1614917346370933,0.9355416293643688,0.7740498947272755,8.325947075753766e-38,compression6_atr:Q4:H0,feature_quintile_x_server_4h_block,compression6_atr,4,0.0,6,move_ge_1atr,1.425726335538366e-37,1024,65907,0.1519196201655362,2.7958651043825944e-30,4.5462176277145556e-30,4,"{'1': {'effect': 0.14982728522624056, 'n_state': 267, 'same_sign': True}, '2': {'effect': 0.19350423234386493, 'n_state': 232, 'same_sign': True}, '3': {'effect': 0.12768394594544463, 'n_state': 249, 'same_sign': True}, '4': {'effect': 0.1343545446540101, 'n_state': 276, 'same_sign': True}}",12,12,9,0.16832135782530427,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.1990091482973646, ""n_state"": 112, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.06132499751322229, ""n_state"": 79, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.11799417759756814, ""n_state"": 82, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.18281888599120322, ""n_state"": 115, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.07898836473394666, ""n_state"": 82, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.15382382965940533, ""n_state"": 73, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.19164208752182021, ""n_state"": 74, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.1935887676562632, ""n_state"": 84, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.22769171713294312, ""n_state"": 74, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.03200272944387583, ""n_state"": 80, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.21557762816407322, ""n_state"": 83, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.1418010253362062, ""n_state"": 86, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.175726464529269, ""minimum_effect_pass"": true, ""n_state"": 499, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.12924416461045407, ""minimum_effect_pass"": true, ""n_state"": 525, ""same_sign"": true, ""sufficient"": true}}"
2402,64734,0.0774065427346605,0.8513738551207327,0.7739673123860722,3.7009631318902395e-19,compression6_atr:Q4:H1,feature_quintile_x_server_4h_block,compression6_atr,4,1.0,6,move_ge_1atr,5.061034388839302e-19,2353,64578,0.0806144983883532,8.639264383178802e-20,1.224686929044028e-19,4,"{'1': {'effect': 0.07388399345426078, 'n_state': 562, 'same_sign': True}, '2': {'effect': 0.04294381723943952, 'n_state': 566, 'same_sign': True}, '3': {'effect': 0.07535793058076912, 'n_state': 637, 'same_sign': True}, '4': {'effect': 0.12043978618232332, 'n_state': 588, 'same_sign': True}}",12,12,9,0.07830576794470245,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.0015803190211264306, ""n_state"": 177, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.14307341019947295, ""n_state"": 218, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.10148069217803957, ""n_state"": 202, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.08782667079847117, ""n_state"": 168, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.06878486509093373, ""n_state"": 165, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.1395873137179977, ""n_state"": 220, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.09815630868262437, ""n_state"": 171, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.01730171542271486, ""n_state"": 203, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.05026693579208863, ""n_state"": 192, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.11974161113059745, ""n_state"": 240, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.054464768697533694, ""n_state"": 228, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.056857392292449016, ""n_state"": 169, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.0636062681986782, ""minimum_effect_pass"": true, ""n_state"": 1128, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.09615037985997321, ""minimum_effect_pass"": true, ""n_state"": 1225, ""same_sign"": true, ""sufficient"": true}}"
3131,64005,0.1728778974195339,0.9415522197381028,0.7686743223185689,6.879909240917517e-114,compression6_atr:Q4:H2,feature_quintile_x_server_4h_block,compression6_atr,4,2.0,6,move_ge_1atr,2.9583609735945326e-113,2944,63987,0.1609194108127262,4.6994921734037407e-91,1.683984695469674e-90,4,"{'1': {'effect': 0.18488470337847962, 'n_state': 738, 'same_sign': True}, '2': {'effect': 0.13321836990258762, 'n_state': 731, 'same_sign': True}, '3': {'effect': 0.16967035475479886, 'n_state': 782, 'same_sign': True}, '4': {'effect': 0.1319830449182181, 'n_state': 693, 'same_sign': True}}",12,12,9,0.16441878116326913,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.17744125673966582, ""n_state"": 249, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.13798758963656943, ""n_state"": 248, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.13138338306538533, ""n_state"": 212, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.1115110483423365, ""n_state"": 233, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.17688105967499657, ""n_state"": 210, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.21257285335826714, ""n_state"": 279, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.13112900630999413, ""n_state"": 258, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.1541015109008793, ""n_state"": 232, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.15475321448696278, ""n_state"": 241, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.1740843478395755, ""n_state"": 261, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.1764571865443425, ""n_state"": 250, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.1822880937563276, ""n_state"": 271, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.16852078741069954, ""minimum_effect_pass"": true, ""n_state"": 1469, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.15348930224343815, ""minimum_effect_pass"": true, ""n_state"": 1475, ""same_sign"": true, ""sufficient"": true}}"
2602,64534,0.1606981949013189,0.931206764027671,0.770508569126352,5.4717817130154456e-83,compression6_atr:Q4:H3,feature_quintile_x_server_4h_block,compression6_atr,4,3.0,6,move_ge_1atr,1.5921650548398327e-82,2545,64386,0.1574565960445952,3.7764617384120496e-76,1.1156417502026436e-75,4,"{'1': {'effect': 0.16740998181727185, 'n_state': 653, 'same_sign': True}, '2': {'effect': 0.1549280237602606, 'n_state': 627, 'same_sign': True}, '3': {'effect': 0.15421202988910798, 'n_state': 609, 'same_sign': True}, '4': {'effect': 0.1353926268044272, 'n_state': 656, 'same_sign': True}}",12,12,9,0.1654409962669836,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.18237620964893686, ""n_state"": 234, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.08692508972281165, ""n_state"": 247, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.1280925417995895, ""n_state"": 204, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.18317317295101987, ""n_state"": 205, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.15837059660690112, ""n_state"": 213, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.1725113959270661, ""n_state"": 206, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.17506019766397118, ""n_state"": 212, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.15213894087133517, ""n_state"": 176, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.17567009344437146, ""n_state"": 239, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.15120876890109602, ""n_state"": 199, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.19670309969758326, ""n_state"": 193, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.136487764110234, ""n_state"": 217, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.16993061719393898, ""minimum_effect_pass"": true, ""n_state"": 1280, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.14504953950884147, ""minimum_effect_pass"": true, ""n_state"": 1265, ""same_sign"": true, ""sufficient"": true}}"
1577,65559,0.0740839646800067,0.8490805326569436,0.7749965679769368,2.925728766477054e-12,compression6_atr:Q4:H4,feature_quintile_x_server_4h_block,compression6_atr,4,4.0,6,move_ge_1atr,3.3399912466861946e-12,1610,65321,0.0648638957480977,1.096812391214325e-09,1.2862618042422541e-09,4,"{'1': {'effect': 0.07089682027042143, 'n_state': 360, 'same_sign': True}, '2': {'effect': 0.051482377861927775, 'n_state': 399, 'same_sign': True}, '3': {'effect': 0.02604687132152217, 'n_state': 384, 'same_sign': True}, '4': {'effect': 0.09955894398629217, 'n_state': 467, 'same_sign': True}}",12,12,9,0.06957935399301574,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.10400505410659722, ""n_state"": 133, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.09298220814597191, ""n_state"": 178, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.07905324855950724, ""n_state"": 168, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.10166222507958567, ""n_state"": 121, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.07941224897885502, ""n_state"": 101, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.028260403260403244, ""n_state"": 126, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.09514311924714225, ""n_state"": 146, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.06010545942652423, ""n_state"": 117, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.02428041551277349, ""n_state"": 136, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.02061651137219389, ""n_state"": 123, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.0075836577596254395, ""n_state"": 131, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.05706618962432908, ""n_state"": 130, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.06541392891439879, ""minimum_effect_pass"": true, ""n_state"": 759, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.06411951396144211, ""minimum_effect_pass"": true, ""n_state"": 851, ""same_sign"": true, ""sufficient"": true}}"
18633,48503,-0.25063455954573,0.5956636075779531,0.8462981671236831,0.0,compression6_atr:Q5,feature_quintile,compression6_atr,5,,6,move_ge_1atr,0.0,18138,48793,-0.2577205074641214,0.0,0.0,4,"{'1': {'effect': -0.19596400284159354, 'n_state': 4710, 'same_sign': True}, '2': {'effect': -0.21266085739769958, 'n_state': 4440, 'same_sign': True}, '3': {'effect': -0.2096056041654527, 'n_state': 4616, 'same_sign': True}, '4': {'effect': -0.1877753987609896, 'n_state': 4372, 'same_sign': True}}",12,12,9,-0.25732747141422346,0.05,True,True,True,True,True,"{""1"": {""effect"": -0.2890436814925774, ""n_state"": 1506, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": -0.22438179721339402, ""n_state"": 1608, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": -0.26354190480638684, ""n_state"": 1229, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": -0.25819630783909653, ""n_state"": 1535, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": -0.24441134983492796, ""n_state"": 1569, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": -0.2414974860127177, ""n_state"": 1635, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": -0.2367380999564359, ""n_state"": 1515, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": -0.2564586349893504, ""n_state"": 1491, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": -0.28834315843842506, ""n_state"": 1434, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": -0.2733022400009316, ""n_state"": 1572, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": -0.27543304161106097, ""n_state"": 1454, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": -0.24565611342074412, ""n_state"": 1590, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": -0.25867210068160607, ""minimum_effect_pass"": true, ""n_state"": 9150, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": -0.2566544247155621, ""minimum_effect_pass"": true, ""n_state"": 8988, ""same_sign"": true, ""sufficient"": true}}"
4492,62644,-0.5738120421306212,0.2413178984861977,0.8151299406168189,0.0,compression6_atr:Q5:H0,feature_quintile_x_server_4h_block,compression6_atr,5,0.0,6,move_ge_1atr,0.0,4628,62303,-0.5485227240930657,0.0,0.0,4,"{'1': {'effect': -0.4520158618356557, 'n_state': 1244, 'same_sign': True}, '2': {'effect': -0.5385750616909184, 'n_state': 1106, 'same_sign': True}, '3': {'effect': -0.5449875100564356, 'n_state': 1139, 'same_sign': True}, '4': {'effect': -0.5494533227658913, 'n_state': 1139, 'same_sign': True}}",12,12,9,-0.5402598037374549,0.05,True,True,True,True,True,"{""1"": {""effect"": -0.525024312909244, ""n_state"": 406, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": -0.6168492012983322, ""n_state"": 381, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": -0.614729941377562, ""n_state"": 347, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": -0.5384871231160113, ""n_state"": 411, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": -0.40632198764900185, ""n_state"": 450, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": -0.5222699541312408, ""n_state"": 388, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": -0.5369159305076302, ""n_state"": 377, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": -0.601503387796519, ""n_state"": 363, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": -0.5388384278626956, ""n_state"": 366, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": -0.6253797713019746, ""n_state"": 373, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": -0.5416811796122141, ""n_state"": 378, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": -0.5494215048607513, ""n_state"": 388, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": -0.5176215675816058, ""minimum_effect_pass"": true, ""n_state"": 2350, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": -0.5800729018075745, ""minimum_effect_pass"": true, ""n_state"": 2278, ""same_sign"": true, ""sufficient"": true}}"
2637,64499,0.1163426597383904,0.888509670079636,0.7721670103412456,6.501672034945019e-45,compression6_atr:Q5:H1,feature_quintile_x_server_4h_block,compression6_atr,5,1.0,6,move_ge_1atr,1.1437032170562372e-44,2296,64635,0.114924364880356,1.1519692899212793e-37,1.9639300229054406e-37,4,"{'1': {'effect': 0.11488501130583051, 'n_state': 586, 'same_sign': True}, '2': {'effect': 0.14597429700870246, 'n_state': 598, 'same_sign': True}, '3': {'effect': 0.09584179168131368, 'n_state': 571, 'same_sign': True}, '4': {'effect': 0.08816175854379771, 'n_state': 541, 'same_sign': True}}",12,12,9,0.1077306732960589,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.11382555193630106, ""n_state"": 153, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.10348615186494758, ""n_state"": 231, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.07460529540821514, ""n_state"": 132, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.06216604470778786, ""n_state"": 178, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.10937263947145326, ""n_state"": 213, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.13011428769930866, ""n_state"": 220, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.17462814977871133, ""n_state"": 196, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.18170035560546505, ""n_state"": 234, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.10608870712066454, ""n_state"": 168, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.13320382178664425, ""n_state"": 204, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.053386023548595674, ""n_state"": 141, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.09945362760984633, ""n_state"": 226, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.13795954359327411, ""minimum_effect_pass"": true, ""n_state"": 1184, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.09088247845030129, ""minimum_effect_pass"": true, ""n_state"": 1112, ""same_sign"": true, ""sufficient"": true}}"
3347,63789,0.1771187035004762,0.9450253958769048,0.7679066923764285,3.9762339556859175e-127,compression6_atr:Q5:H2,feature_quintile_x_server_4h_block,compression6_atr,5,2.0,6,move_ge_1atr,1.923503176063063e-126,3107,63824,0.1723602656742798,1.457032702824137e-109,6.961378469048653e-109,4,"{'1': {'effect': 0.17755425967237637, 'n_state': 835, 'same_sign': True}, '2': {'effect': 0.17453348795519963, 'n_state': 696, 'same_sign': True}, '3': {'effect': 0.17418297951343564, 'n_state': 887, 'same_sign': True}, '4': {'effect': 0.13431550997269148, 'n_state': 689, 'same_sign': True}}",12,12,9,0.1732775293399837,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.1725801019408788, ""n_state"": 262, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.14510266682197948, ""n_state"": 309, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.1311405086206724, ""n_state"": 199, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.09951358391253118, ""n_state"": 181, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.17205188993367249, ""n_state"": 248, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.20297493888447282, ""n_state"": 325, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.1907496779340696, ""n_state"": 234, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.20049444175040365, ""n_state"": 238, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.17397495673908858, ""n_state"": 224, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.1677057693259595, ""n_state"": 316, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.19867629703063772, ""n_state"": 307, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.18438416422287396, ""n_state"": 264, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.18639405109027063, ""minimum_effect_pass"": true, ""n_state"": 1531, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.1587670189801743, ""minimum_effect_pass"": true, ""n_state"": 1576, ""same_sign"": true, ""sufficient"": true}}"
3796,63340,-0.462810120702729,0.3400948366701791,0.8029049573729081,0.0,compression6_atr:Q5:H4,feature_quintile_x_server_4h_block,compression6_atr,5,4.0,6,move_ge_1atr,0.0,3817,63114,-0.4406057059451096,0.0,0.0,4,"{'1': {'effect': -0.4917708986290317, 'n_state': 983, 'same_sign': True}, '2': {'effect': -0.43395804864142973, 'n_state': 934, 'same_sign': True}, '3': {'effect': -0.46940364031823406, 'n_state': 904, 'same_sign': True}, '4': {'effect': -0.29688777099754143, 'n_state': 996, 'same_sign': True}}",12,12,9,-0.4524939516491922,0.05,True,True,True,True,True,"{""1"": {""effect"": -0.5687278054838647, ""n_state"": 348, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": -0.28600763909067084, ""n_state"": 331, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": -0.29265695238677714, ""n_state"": 265, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": -0.3629716981132075, ""n_state"": 400, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": -0.5373377206929447, ""n_state"": 302, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": -0.4448561039070706, ""n_state"": 333, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": -0.4004631975103134, ""n_state"": 337, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": -0.4601317993913138, ""n_state"": 298, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": -0.48055881420315083, ""n_state"": 299, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": -0.5091028956843654, ""n_state"": 308, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": -0.5151125691496206, ""n_state"": 300, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": -0.43509327911982776, ""n_state"": 296, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": -0.48151646731576275, ""minimum_effect_pass"": true, ""n_state"": 1917, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": -0.3993013507219376, ""minimum_effect_pass"": true, ""n_state"": 1900, ""same_sign"": true, ""sufficient"": true}}"
